GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P00960	glyQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00961	83333	IntAct		F
UniProtKB	P00960	glyQ	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24627523	UniProtKB:P00961	83333	IntAct		F
UniProtKB	P00961	glyS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00960	83333	IntAct		F
UniProtKB	P00961	glyS	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24627523	UniProtKB:P00960	83333	IntAct		F
UniProtKB	P00962	glnS	enables	GO:0004819	glutamine-tRNA ligase activity	ECO:0000314	IDA	PMID:7506418		83333	EcoCyc		F
UniProtKB	P00963	asnA	enables	GO:0004071	aspartate-ammonia ligase activity	ECO:0000314	IDA	PMID:1369484		83333	EcoCyc		F
UniProtKB	P00963	asnA	enables	GO:0004071	aspartate-ammonia ligase activity	ECO:0000314	IDA	PMID:4895361		83333	EcoCyc		F
UniProtKB	P00963	asnA	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00963	83333	IntAct		F
UniProtKB	P00963	asnA	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:9437423	UniProtKB:P00963	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0000166	nucleotide binding	ECO:0000315	IMP	PMID:10843852		83333	EcoliWiki		F
UniProtKB	P00968	carB	enables	GO:0000166	nucleotide binding	ECO:0000314	IDA	PMID:7648201		83333	EcoliWiki		F
UniProtKB	P00968	carB	enables	GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	ECO:0000314	IDA	PMID:3549732		83333	EcoliWiki		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10029528	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10428826	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12130656	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19402753	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22841294	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:23582331	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9636022	UniProtKB:P0A6F1	83333	IntAct		F
UniProtKB	P00968	carB	enables	GO:0005524	ATP binding	ECO:0000315	IMP	PMID:14718657		83333	EcoliWiki		F
UniProtKB	P00968	carB	enables	GO:0005524	ATP binding	ECO:0000314	IDA	PMID:1737023		83333	EcoCyc		F
UniProtKB	P00968	carB	enables	GO:0016597	amino acid binding	ECO:0000314	IDA	PMID:7648201		83333	EcoliWiki		F
UniProtKB	P00968	carB	enables	GO:0046872	metal ion binding	ECO:0000314	IDA	PMID:229896		83333	EcoliWiki		F
UniProtKB	P02358	rpsF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21697552	UniProtKB:P45523	83333	EcoCyc		F
UniProtKB	P02358	rpsF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P0A7T7	83333	IntAct		F
UniProtKB	P02358	rpsF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24627523	UniProtKB:P0A7T7	83333	IntAct		F
UniProtKB	P02358	rpsF	enables	GO:0048027	mRNA 5'-UTR binding	ECO:0000314	IDA	PMID:23980204		83333	EcoCyc		F
UniProtKB	P02358	rpsF	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:6208366		83333	EcoCyc		F
UniProtKB	P02359	rpsG	enables	GO:0003729	mRNA binding	ECO:0000314	IDA	PMID:17027976		83333	EcoCyc		F
UniProtKB	P02359	rpsG	enables	GO:0003729	mRNA binding	ECO:0000314	IDA	PMID:7016341		83333	CAFA		F
UniProtKB	P02359	rpsG	enables	GO:0003729	mRNA binding	ECO:0000314	IDA	PMID:8289236		83333	EcoCyc		F
UniProtKB	P02359	rpsG	enables	GO:0003735	structural constituent of ribosome	ECO:0000314	IDA	PMID:2461734		83333	CAFA		F
UniProtKB	P02359	rpsG	enables	GO:0003735	structural constituent of ribosome	ECO:0000314	IDA	PMID:3297162		83333	CAFA		F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A707	83333	IntAct		F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P0A850	83333	IntAct	occurs_in(GO:0005737)	F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P37765	83333	IntAct		F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16858726	UniProtKB:P0A707	83333	IntAct		F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19737520	UniProtKB:P0A850	83333	IntAct	occurs_in(GO:0005737)	F
UniProtKB	P02359	rpsG	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P37765	83333	IntAct		F
UniProtKB	P02359	rpsG	enables	GO:0019843	rRNA binding	ECO:0000314	IDA	PMID:6338481		83333	EcoCyc		F
UniProtKB	P02413	rplO	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P36979	83333	IntAct		F
UniProtKB	P02413	rplO	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P36979	83333	IntAct		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18033289	UniProtKB:P0AEX9	83333	EcoCyc		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18033289	UniProtKB:P0AEX9	83333	IntAct	occurs_in(GO:0043234)|occurs_in(GO:0005886)	F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18033289	UniProtKB:P68183	83333	EcoCyc		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18033289	UniProtKB:P68187	83333	EcoCyc		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19047355	UniProtKB:P0AEX9	83333	IntAct	occurs_in(GO:0043234)|occurs_in(GO:0005886)	F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:2026607	UniProtKB:P68183	83333	EcoCyc		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:2026607	UniProtKB:P68187	83333	EcoCyc		F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21566157	UniProtKB:P0AEX9	83333	IntAct	occurs_in(GO:0043234)|occurs_in(GO:0005886)	F
UniProtKB	P02916	malF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21825153	UniProtKB:P0AEX9	83333	IntAct	occurs_in(GO:0043234)|occurs_in(GO:0005886)	F
UniProtKB	P02916	malF	enables	GO:0015423	maltose-transporting ATPase activity	ECO:0000314	IDA	PMID:2026607		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21183073	UniProtKB:P45464	83333	IntAct		F
UniProtKB	P02918	mrcA	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21183074	UniProtKB:P45464	83333	IntAct		F
UniProtKB	P02918	mrcA	enables	GO:0008658	penicillin binding	ECO:0000314	IDA	PMID:330236		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0008658	penicillin binding	ECO:0000314	IDA	PMID:345275		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:16840781		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:7006606		83333	EcoliWiki		F
UniProtKB	P02918	mrcA	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:7006606		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:16840781		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:26370943		83333	EcoCyc		F
UniProtKB	P02918	mrcA	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:7006606		83333	EcoliWiki		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10542235	UniProtKB:P76577	83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16803586	UniProtKB:P0AD68	83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17938168	UniProtKB:P29131	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18165305	UniProtKB:P0AD68	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19458048	UniProtKB:P0AD68	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19458048	UniProtKB:P29131	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21183073	UniProtKB:P0AB38	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21183074	UniProtKB:P0AB38	83333	IntAct		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9158739	UniProtKB:P0AGC3	83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:9158739	UniProtKB:P41052	83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:10564478		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:11933234		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:12325012		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:365089		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:371539		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6268122		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6373702		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6376452		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6427167		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6448021		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6448573		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:6941742		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:7018389		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008144	drug binding	ECO:0000314	IDA	PMID:7049076		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008658	penicillin binding	ECO:0000314	IDA	PMID:10564478		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008658	penicillin binding	ECO:0000314	IDA	PMID:345275		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:10564478		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:11716719		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:12369847		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:12714684		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:14693515		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:16548528		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:16569861		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:6389538		83333	EcoliWiki		F
UniProtKB	P02919	mrcB	enables	GO:0008955	peptidoglycan glycosyltransferase activity	ECO:0000314	IDA	PMID:6389538		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:10564478		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:11716719		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:14693515		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:16569861		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:17092918		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:26370943		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:6389538		83333	EcoliWiki		F
UniProtKB	P02919	mrcB	enables	GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	ECO:0000314	IDA	PMID:6389538		83333	EcoCyc		F
UniProtKB	P02919	mrcB	enables	GO:0071723	lipopeptide binding	ECO:0000353	IPI	PMID:27709766	UniProtKB:P0AB38	83333	EcoCyc		F
UniProtKB	P02920	lacY	enables	GO:0005351	carbohydrate:proton symporter activity	ECO:0000314	IDA	PMID:7000781		83333	EcoliWiki		F
UniProtKB	P02920	lacY	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16453452	UniProtKB:P69783	83333	EcoCyc		F
UniProtKB	P02920	lacY	enables	GO:0015528	lactose:proton symporter activity	ECO:0000314	IDA	PMID:3520229		83333	EcoCyc		F
UniProtKB	P02920	lacY	enables	GO:0015528	lactose:proton symporter activity	ECO:0000315	IMP	PMID:3922794		83333	CACAO		F
UniProtKB	P02920	lacY	enables	GO:0015528	lactose:proton symporter activity	ECO:0000314	IDA	PMID:7028742		83333	EcoCyc		F
UniProtKB	P02920	lacY	enables	GO:0030395	lactose binding	ECO:0000314	IDA	PMID:12893935		83333	EcoliWiki		F
UniProtKB	P02921	melB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:25296751	UniProtKB:P69783	83333	EcoCyc		F
UniProtKB	P02921	melB	enables	GO:0015487	melibiose:cation symporter activity	ECO:0000314	IDA	PMID:2185831		83333	EcoCyc		F
UniProtKB	P02921	melB	enables	GO:0015487	melibiose:cation symporter activity	ECO:0000314	IDA	PMID:7703254		83333	EcoCyc		F
UniProtKB	P02921	melB	enables	GO:0015592	methylgalactoside transmembrane transporter activity	ECO:0000314	IDA	PMID:3311166		83333	EcoCyc		F
UniProtKB	P02921	melB	enables	GO:0043887	melibiose:sodium symporter activity	ECO:0000314	IDA	PMID:7703254		83333	EcoCyc		F
UniProtKB	P02924	araF	enables	GO:0015407	monosaccharide-transporting ATPase activity	ECO:0000315	IMP	PMID:6282256		83333	EcoCyc		F
UniProtKB	P02924	araF	enables	GO:0048029	monosaccharide binding	ECO:0000314	IDA	PMID:338992		83333	EcoCyc		F
UniProtKB	P02925	rbsB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15690043	UniProtKB:P00956	83333	IntAct		F
UniProtKB	P02925	rbsB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21697552	UniProtKB:P0AFH8	83333	EcoCyc		F
UniProtKB	P02925	rbsB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:24561554	UniProtKB:P00956	83333	IntAct		F
UniProtKB	P02925	rbsB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:25533465	UniProtKB:P0AGI1	83333	EcoCyc		F
UniProtKB	P02925	rbsB	enables	GO:0048029	monosaccharide binding	ECO:0000353	IPI	PMID:1583688	CHEBI:27476	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12618451	UniProtKB:P13036	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:14668326	UniProtKB:P06971	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16741124	UniProtKB:P06129	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16741125	UniProtKB:P06971	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16928679	UniProtKB:P07822	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17483231	UniProtKB:P05825	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17483231	UniProtKB:P0ABU7	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17483231	UniProtKB:P69776	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17965155	UniProtKB:P05825	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17965155	UniProtKB:P0ABU7	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17965155	UniProtKB:P69776	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19708689	UniProtKB:P06129	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21984795	UniProtKB:P0ABV2	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22493017	UniProtKB:P0ABV2	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:22493019	UniProtKB:P0ABV2	83333	IntAct		F
UniProtKB	P02929	tonB	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:23517233	UniProtKB:P06129|UniProtKB:P06971	83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0019904	protein domain specific binding	ECO:0000353	IPI	PMID:15644214	UniProtKB:P05825	83333	CAFA		F
UniProtKB	P02929	tonB	enables	GO:0019904	protein domain specific binding	ECO:0000353	IPI	PMID:15644214	UniProtKB:P06129	83333	CAFA		F
UniProtKB	P02929	tonB	enables	GO:0019904	protein domain specific binding	ECO:0000353	IPI	PMID:15644214	UniProtKB:P06971	83333	CAFA		F
UniProtKB	P02929	tonB	enables	GO:0031992	energy transducer activity	ECO:0000314	IDA	PMID:6768753		83333	EcoCyc		F
UniProtKB	P02929	tonB	enables	GO:0031992	energy transducer activity	ECO:0000314	IDA	PMID:9159515		83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0005216	ion channel activity	ECO:0000314	IDA	PMID:15465872		83333	CAFA		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15155734	UniProtKB:P0AE06	83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15228545	UniProtKB:P0AE06	83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:15576805	UniProtKB:P0AE06	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:16101295	UniProtKB:P31224	83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18955484	UniProtKB:P75830	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19805313	UniProtKB:P0AE06	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:19805313	UniProtKB:P75830	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0015288	porin activity	ECO:0000314	IDA	PMID:7688606		83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0015562	efflux transmembrane transporter activity	ECO:0000315	IMP	PMID:2112747		83333	EcoCyc		F
UniProtKB	P02930	tolC	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:10879525	UniProtKB:P02930	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16079137	UniProtKB:P02930	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:21245342	UniProtKB:P02930	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:25218435	UniProtKB:P02930	83333	IntAct		F
UniProtKB	P02930	tolC	enables	GO:0047485	protein N-terminus binding	ECO:0000353	IPI	PMID:15465872	UniProtKB:P02978	83333	CAFA		F
UniProtKB	P02931	ompF	enables	GO:0005216	ion channel activity	ECO:0000314	IDA	PMID:15465872		83333	CAFA		F
UniProtKB	P02931	ompF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18334212	UniProtKB:P08083	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21098297	UniProtKB:P09883	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P76506	83333	EcoCyc		F
UniProtKB	P02931	ompF	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26314242	UniProtKB:P76506	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0015238	drug transmembrane transporter activity	ECO:0000315	IMP	PMID:7044293		83333	EcoCyc		F
UniProtKB	P02931	ompF	enables	GO:0015288	porin activity	ECO:0000315	IMP	PMID:8702817		83333	EcoliWiki		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:15465872		83333	CAFA		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:16079137	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:18334212	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:21098297	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:23201272	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:8589999	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:8590000	UniProtKB:P02931	83333	IntAct		F
UniProtKB	P02931	ompF	enables	GO:0042912	colicin transmembrane transporter activity	ECO:0000315	IMP	PMID:1706457		83333	EcoCyc		F
UniProtKB	P02931	ompF	enables	GO:0047485	protein N-terminus binding	ECO:0000353	IPI	PMID:15465872	UniProtKB:P08083	83333	CAFA		F
UniProtKB	P02931	ompF	enables	GO:0097718	disordered domain specific binding	ECO:0000353	IPI	PMID:15465872	UniProtKB:P00646	83333	CAFA		F
